text,label
lowkey i hella fumbled today,1
i'm literally depressed no cap,1
"goodbye everyone, i am going to kill myself",2
ngl finally chilling with fam,0
fr today was mast,0
better to jaan dena than live like this,2
bhai i totally fumbled today,1
"listen i feel like done with life, i should marna",2
honestly today was badhiya,0
life is mast fr,0
just met my friends and feeling crushing it,0
i'm literally tired rn,1
"ab nahi jhela jata, i want to hurt myself",2
better to jump off than live like this,2
just finished the project and feeling chill,0
zindagi khatam karne ka mann kar raha hai,2
i am feeling productive today,0
"bhai i'm finished, i just wanna khatam karun",2
"ab nahi jhela jata, i want to jaan dena",2
"bhai i'm finished, i just wanna quit life",2
"listen i feel like a burden, i should khatam karun",2
feeling hella better because i hit a new pr,0
i am going to jump off,2
just got a job and feeling crushing it,0
i want to quit life no cap,2
no cap today was goated,0
bhai i'm deadass lonely,1
i am feeling vibing today,0
i am going to quit life,2
deadass gonna jump off,2
"no cap i feel like a burden, i should quit life",2
yar finally met my friends,0
"goodbye everyone, i am going to zahar kha lun",2
bhai today was better,0
deadass gonna quit life,2
bahut tired feel ho raha hai fr,1
why is everything so down bad?,1
everything is better rn,0
"ab nahi jhela jata, i want to marna",2
i feel udas vibes,1
i am feeling vibing today,0
deadass gonna never wake up,2
better to die than live like this,2
zindagi khatam karne ka mann kar raha hai,2
i am feeling vibing today,0
listen i am just fumbled,1
life is mast lol,0
bhai i'm deadass fumbled,1
i want to suicide vibes,2
yar today was lit,0
honestly today was fine,0
tbh i so fumbled today,1
life is lit cooked,0
no cap today was chill,0
bruh i am just numb,1
everything is badhiya no cap,0
bestie i'm goated bestie,0
lowkey finally got a job,0
feeling numb and numb at the same time,1
everything is fine yaar,0
i feel sad no cap,1
feeling hella better because i finished the project,0
feeling literally mast because i finished the project,0
i'm literally depressed bhai,1
i want to jump off bhai,2
bestie i'm productive bestie,0
zindagi khatam karne ka mann kar raha hai,2
i feel cooked smh,1
life is slaying yaar,0
i'm literally sad bhai,1
just found a new banger song and feeling goated,0
"deadass i feel like broken, i should zahar kha lun",2
feeling numb and numb at the same time,1
feeling deadass fine because i got a job,0
why is everything so burnt out?,1
bhai i'm deadass hopeless,1
stress is making me overwhelmed,1
burden is making me udas,1
i feel tired yaar,1
bhai i'm deadass exhausted,1
i'm literally finished no cap,1
"goodbye everyone, i am going to kill myself",2
bhai i'm deadass finished,1
"goodbye everyone, i am going to end it all",2
life is fine rn,0
zindagi khatam karne ka mann kar raha hai,2
feeling literally fine because i slept well,0
listen i deadass fumbled today,1
i am feeling crushing it today,0
bhai i'm deadass depressed,1
"deadass i feel like hopeless af, i should khatam karun",2
fr today was better,0
failure is making me stressed,1
zindagi khatam karne ka mann kar raha hai,2
i feel hopeless fr,1
i am feeling sorted today,0
deadass gonna kill myself,2
zindagi khatam karne ka mann kar raha hai,2
burden is making me down bad,1
overthinking is making me depressed,1
i want to marna ig,2
i feel tired smh,1
bhai i'm deadass sad,1
i am going to marna,2
everything is lit lol,0
honestly finally passed my exams,0
bestie i'm productive literally,0
deadass gonna khatam karun,2
everything is chill cooked,0
feeling depressed and depressed at the same time,1
feeling overwhelmed and overwhelmed at the same time,1
"goodbye everyone, i am going to jump off",2
i'm literally udas lol,1
bestie i'm better fr,0
i feel stressed literally,1
fr i very fumbled today,1
lowkey i super fumbled today,1
i'm literally hopeless bestie,1
i am going to khatam karun,2
basically today was better,0
life is mast yaar,0
i feel sad tho,1
"ab nahi jhela jata, i want to kill myself",2
"ab nahi jhela jata, i want to jump off",2
just hit a new pr and feeling chill,0
listen today was vibing,0
just got a job and feeling goated,0
better to jaan dena than live like this,2
why is everything so numb?,1
just passed my exams and feeling sorted,0
life is mast lol,0
feeling deadass better because i secured the bag,0
zindagi khatam karne ka mann kar raha hai,2
i want to disappear forever rn,2
zindagi khatam karne ka mann kar raha hai,2
i am going to hurt myself,2
i am going to hurt myself,2
"goodbye everyone, i am going to jaan dena",2
bhai i'm deadass numb,1
i want to end it all no cap,2
bhai i'm deadass hopeless,1
listen i am just hopeless,1
everything is slaying smh,0
"yar i feel like broken, i should khatam karun",2
i am feeling goated today,0
just found a new banger song and feeling vibing,0
feeling lonely and lonely at the same time,1
no cap finally hit a new pr,0
everything is better tho,0
everything is better yaar,0
i feel numb no cap,1
why is everything so stressed?,1
zindagi khatam karne ka mann kar raha hai,2
i want to never wake up no cap,2
basically finally hit a new pr,0
"bhai i'm failure at everything, i just wanna jump off",2
feeling hella vibing because i slept well,0
feeling totally sorted because i slept well,0
i am going to hurt myself,2
i feel overwhelmed ig,1
everything is sorted vibes,0
better to quit life than live like this,2
i am feeling lit today,0
better to end it all than live like this,2
stress is making me depressed,1
i am going to quit life,2
i am going to suicide,2
deadass i literally fumbled today,1
"goodbye everyone, i am going to quit life",2
i am feeling sorted today,0
"bhai i'm broken, i just wanna jump off",2
feeling deadass better because i met my friends,0
feeling super slaying because i slept well,0
feeling hella goated because i passed my exams,0
i feel udas rn,1
"bhai i'm a burden, i just wanna suicide",2
basically i am just udas,1
deadass gonna disappear forever,2
"bhai i'm finished, i just wanna hurt myself",2
listen i am just overwhelmed,1
deadass gonna marna,2
why is everything so cooked?,1
life is lit ig,0
i want to zahar kha lun no cap,2
"bhai i'm no way out, i just wanna end it all",2
bestie i'm crushing it no cap,0
bruh today was better,0
"ab nahi jhela jata, i want to disappear forever",2
better to quit life than live like this,2
stress is making me lonely,1
everything is fine literally,0
i feel exhausted literally,1
"fr i feel like failure at everything, i should never wake up",2
bahut hopeless feel ho raha hai literally,1
bruh i totally fumbled today,1
bestie i'm crushing it cooked,0
"ab nahi jhela jata, i want to hurt myself",2
i feel overwhelmed yaar,1
i am going to end it all,2
"goodbye everyone, i am going to kill myself",2
i am feeling goated today,0
bruh finally met my friends,0
bahut overwhelmed feel ho raha hai bestie,1
basically finally got a job,0
ngl today was goated,0
"lowkey i feel like failure at everything, i should jump off",2
just passed my exams and feeling productive,0
"listen i feel like done with life, i should zahar kha lun",2
i am going to jump off,2
zindagi khatam karne ka mann kar raha hai,2
i'm literally exhausted tho,1
"goodbye everyone, i am going to zahar kha lun",2
"bhai i'm done with life, i just wanna jump off",2
i am going to zahar kha lun,2
just going to a party and feeling productive,0
bahut numb feel ho raha hai ig,1
tbh today was better,0
"ab nahi jhela jata, i want to end it all",2
"bhai i'm failure at everything, i just wanna suicide",2
"goodbye everyone, i am going to hurt myself",2
everything is sorted bestie,0
why is everything so udas?,1
i am feeling chill today,0
i feel exhausted literally,1
better to end it all than live like this,2
deadass gonna suicide,2
i am feeling slaying today,0
everything is chill smh,0
i want to marna no cap,2
deadass gonna quit life,2
just chilling with fam and feeling slaying,0
i want to never wake up bhai,2
bahut lonely feel ho raha hai tho,1
feeling so fine because i going to a party,0
lowkey finally met my friends,0
deadass i very fumbled today,1
zindagi khatam karne ka mann kar raha hai,2
bahut sad feel ho raha hai vibes,1
i'm literally tired bhai,1
deadass gonna jaan dena,2
overthinking is making me overwhelmed,1
i want to jump off vibes,2
"goodbye everyone, i am going to zahar kha lun",2
bhai today was productive,0
ngl today was vibing,0
feeling tired and tired at the same time,1
i feel udas lol,1
why is everything so hopeless?,1
why is everything so down bad?,1
ngl finally finished the project,0
life is fine smh,0
why is everything so cooked?,1
feeling hella productive because i passed my exams,0
bestie i'm vibing no cap,0
feeling kafi productive because i hit a new pr,0
"bhai i'm a burden, i just wanna jaan dena",2
failure is making me stressed,1
ngl i am just udas,1
bhai i'm deadass down bad,1
just found a new banger song and feeling slaying,0
bhai i'm deadass down bad,1
deadass gonna marna,2
just secured the bag and feeling sorted,0
deadass gonna khatam karun,2
listen today was mast,0
no cap i literally fumbled today,1
"ab nahi jhela jata, i want to end it all",2
"bhai i'm worthless, i just wanna end it all",2
"ab nahi jhela jata, i want to never wake up",2
life is crushing it ig,0
feeling really mast because i secured the bag,0
zindagi khatam karne ka mann kar raha hai,2
"fr i feel like hopeless af, i should end it all",2
"goodbye everyone, i am going to zahar kha lun",2
bhai i'm deadass finished,1
feeling literally fine because i found a new banger song,0
everything is productive tho,0
"bhai i'm worthless, i just wanna khatam karun",2
"bhai i'm done with life, i just wanna suicide",2
zindagi khatam karne ka mann kar raha hai,2
life is lit yaar,0
bestie i'm sorted tho,0
i am feeling slaying today,0
zindagi khatam karne ka mann kar raha hai,2
bhai i'm deadass burnt out,1
why is everything so down bad?,1
life is productive cooked,0
"ab nahi jhela jata, i want to disappear forever",2
deadass gonna jaan dena,2
i feel stressed fr,1
anxiety is making me finished,1
i'm literally overwhelmed vibes,1
i am going to quit life,2
i want to die no cap,2
bestie i'm better smh,0
"goodbye everyone, i am going to never wake up",2
bahut finished feel ho raha hai ig,1
bahut finished feel ho raha hai bhai,1
feeling hella mast because i slept well,0
i'm literally burnt out smh,1
"goodbye everyone, i am going to end it all",2
stress is making me cooked,1
"goodbye everyone, i am going to khatam karun",2
just slept well and feeling goated,0
bhai i'm deadass udas,1
"goodbye everyone, i am going to suicide",2
life is lit bestie,0
i am going to quit life,2
"bhai i'm no way out, i just wanna marna",2
everything is chill cooked,0
life is better vibes,0
i'm literally stressed fr,1
deadass finally going to a party,0
bhai finally secured the bag,0
i feel sad lol,1
i want to jaan dena smh,2
i want to never wake up literally,2
everything is goated no cap,0
i want to khatam karun fr,2
no cap i am just exhausted,1
feeling really mast because i hit a new pr,0
"bhai i'm done with life, i just wanna zahar kha lun",2
i am feeling vibing today,0
zindagi khatam karne ka mann kar raha hai,2
i'm literally cooked bhai,1
"fr i feel like done with life, i should khatam karun",2
everything is productive bestie,0
life is vibing bestie,0
why is everything so tired?,1
"bhai i'm worthless, i just wanna disappear forever",2
bestie i'm vibing bhai,0
zindagi khatam karne ka mann kar raha hai,2
"goodbye everyone, i am going to marna",2
better to jaan dena than live like this,2
"no cap i feel like worthless, i should jump off",2
listen i am just sad,1
feeling finished and finished at the same time,1
i'm literally lonely cooked,1
i am going to end it all,2
zindagi khatam karne ka mann kar raha hai,2
everything is badhiya rn,0
why is everything so fumbled?,1
everything is sorted lol,0
just going to a party and feeling slaying,0
overthinking is making me hopeless,1
i feel lonely literally,1
zindagi khatam karne ka mann kar raha hai,2
better to never wake up than live like this,2
i am feeling crushing it today,0
i'm literally finished rn,1
life is productive rn,0
everything is vibing tho,0
deadass gonna jaan dena,2
why is everything so depressed?,1
i feel overwhelmed vibes,1
better to jump off than live like this,2
bhai i'm deadass depressed,1
listen finally hit a new pr,0
just got a job and feeling mast,0
zindagi khatam karne ka mann kar raha hai,2
"ab nahi jhela jata, i want to hurt myself",2
feeling sad and sad at the same time,1
lowkey today was sorted,0
i feel stressed no cap,1
feeling down bad and down bad at the same time,1
fr i am just finished,1
"bhai i'm failure at everything, i just wanna hurt myself",2
bruh finally chilling with fam,0
better to quit life than live like this,2
i am feeling sorted today,0
tbh today was goated,0
"ab nahi jhela jata, i want to end it all",2
"bhai i'm worthless, i just wanna disappear forever",2
bahut lonely feel ho raha hai bhai,1
i want to khatam karun literally,2
"bhai i feel like failure at everything, i should marna",2
zindagi khatam karne ka mann kar raha hai,2
deadass finally chilling with fam,0
i am feeling badhiya today,0
better to suicide than live like this,2
feeling really mast because i slept well,0
"bhai i'm failure at everything, i just wanna jaan dena",2
bahut depressed feel ho raha hai fr,1
fr i am just burnt out,1
bhai i'm deadass sad,1
"bhai i'm no way out, i just wanna hurt myself",2
failure is making me cooked,1
tbh finally secured the bag,0
no cap today was vibing,0
just got a job and feeling badhiya,0
"ab nahi jhela jata, i want to khatam karun",2
life is sorted cooked,0
i am feeling sorted today,0
i feel down bad yaar,1
feeling super productive because i chilling with fam,0
i am feeling better today,0
basically i am just burnt out,1
pressure is making me finished,1
feeling really fine because i got a job,0
i want to die no cap,2
everything is fine rn,0
no cap i am just cooked,1
overthinking is making me udas,1
"goodbye everyone, i am going to never wake up",2
listen today was crushing it,0
feeling kafi lit because i slept well,0
better to jaan dena than live like this,2
deadass gonna end it all,2
feeling down bad and down bad at the same time,1
just hit a new pr and feeling mast,0
bestie i'm goated bhai,0
bhai finally passed my exams,0
bestie i'm lit literally,0
no cap finally chilling with fam,0
"bhai i'm finished, i just wanna kill myself",2
i am going to suicide,2
i want to jaan dena bestie,2
life is crushing it bhai,0
bestie i'm slaying bhai,0
life is lit yaar,0
bhai finally secured the bag,0
feeling literally sorted because i slept well,0
i'm literally stressed fr,1
i am feeling goated today,0
"bhai i feel like failure at everything, i should die",2
academic pressure is making me tired,1
just hit a new pr and feeling lit,0
basically finally met my friends,0
i'm literally finished fr,1
i am going to hurt myself,2
"bhai i'm finished, i just wanna marna",2
deadass gonna jaan dena,2
why is everything so finished?,1
everything is better bhai,0
i am going to quit life,2
honestly today was slaying,0
better to never wake up than live like this,2
"deadass i feel like done with life, i should jump off",2
zindagi khatam karne ka mann kar raha hai,2
listen finally found a new banger song,0
i'm literally numb cooked,1
"goodbye everyone, i am going to end it all",2
"goodbye everyone, i am going to end it all",2
"bhai i'm no way out, i just wanna end it all",2
i want to die ig,2
i feel tired bestie,1
burden is making me fumbled,1
better to zahar kha lun than live like this,2
i feel exhausted rn,1
just met my friends and feeling better,0
"ab nahi jhela jata, i want to suicide",2
just found a new banger song and feeling sorted,0
i am going to die,2
everything is fine vibes,0
everything is better no cap,0
"bhai i'm failure at everything, i just wanna zahar kha lun",2
honestly today was vibing,0
breakup is making me depressed,1
bruh today was chill,0
bestie i'm vibing tho,0
i'm literally overwhelmed cooked,1
feeling literally mast because i passed my exams,0
life is crushing it rn,0
deadass gonna die,2
bhai i'm deadass depressed,1
"goodbye everyone, i am going to jaan dena",2
tension is making me depressed,1
deadass gonna never wake up,2
feeling super slaying because i hit a new pr,0
i am going to jump off,2
feeling depressed and depressed at the same time,1
just going to a party and feeling better,0
just going to a party and feeling vibing,0
failure is making me udas,1
i am going to die,2
"bhai i'm finished, i just wanna hurt myself",2
yar i literally fumbled today,1
bestie i'm badhiya cooked,0
basically i hella fumbled today,1
zindagi khatam karne ka mann kar raha hai,2
why is everything so lonely?,1
bhai i am just stressed,1
i want to kill myself rn,2
fr i super fumbled today,1
bahut down bad feel ho raha hai no cap,1
just slept well and feeling better,0
"bhai i'm failure at everything, i just wanna quit life",2
i feel hopeless yaar,1
bhai i'm deadass stressed,1
i am going to disappear forever,2
feeling really goated because i going to a party,0
i am feeling crushing it today,0
everything is lit literally,0
tension is making me cooked,1
just hit a new pr and feeling lit,0
i want to die vibes,2
i am feeling vibing today,0
bhai i'm deadass tired,1
i want to hurt myself tho,2
i'm literally tired bestie,1
why is everything so depressed?,1
bestie i'm lit bhai,0
yar today was slaying,0
fomo is making me cooked,1
bestie i'm chill tho,0
feeling literally vibing because i slept well,0
no cap i so fumbled today,1
just found a new banger song and feeling slaying,0
bhai i'm deadass down bad,1
deadass gonna disappear forever,2
life is vibing yaar,0
feeling really goated because i secured the bag,0
no cap i am just stressed,1
"bhai i'm failure at everything, i just wanna zahar kha lun",2
bhai i'm deadass sad,1
burden is making me sad,1
"ab nahi jhela jata, i want to kill myself",2
yar i deadass fumbled today,1
bhai i'm deadass exhausted,1
"ab nahi jhela jata, i want to disappear forever",2
just hit a new pr and feeling sorted,0
everything is slaying literally,0
"bhai i'm a burden, i just wanna hurt myself",2
better to suicide than live like this,2
yar i am just lonely,1
bhai i super fumbled today,1
"ab nahi jhela jata, i want to never wake up",2
i am feeling sorted today,0
i am feeling fine today,0
tbh finally going to a party,0
i am going to end it all,2
fr i am just overwhelmed,1
better to die than live like this,2
burden is making me burnt out,1
listen finally chilling with fam,0
i'm literally cooked tho,1
fr today was fine,0
deadass gonna die,2
listen today was mast,0
better to end it all than live like this,2
zindagi khatam karne ka mann kar raha hai,2
bestie i'm productive lol,0
life is vibing no cap,0
fr finally slept well,0
bhai i am just hopeless,1
just finished the project and feeling slaying,0
feeling deadass slaying because i met my friends,0
lowkey finally met my friends,0
zindagi khatam karne ka mann kar raha hai,2
feeling overwhelmed and overwhelmed at the same time,1
why is everything so burnt out?,1
anxiety is making me udas,1
bhai i'm deadass down bad,1
yar finally found a new banger song,0
just found a new banger song and feeling chill,0
"ab nahi jhela jata, i want to zahar kha lun",2
deadass gonna jump off,2
i feel stressed yaar,1
feeling depressed and depressed at the same time,1
basically i am just lonely,1
bahut overwhelmed feel ho raha hai bhai,1
"ab nahi jhela jata, i want to never wake up",2
"bruh i feel like failure at everything, i should kill myself",2
i want to suicide bestie,2
bestie i'm better bestie,0
better to jaan dena than live like this,2
life is goated smh,0
better to khatam karun than live like this,2
"bhai i'm broken, i just wanna end it all",2
bhai i'm deadass exhausted,1
fr finally slept well,0
"goodbye everyone, i am going to zahar kha lun",2
bahut exhausted feel ho raha hai rn,1
"ab nahi jhela jata, i want to marna",2
bhai i'm deadass hopeless,1
just chilling with fam and feeling productive,0
bhai i'm deadass sad,1
"bhai i'm broken, i just wanna zahar kha lun",2
feeling kafi fine because i hit a new pr,0
better to disappear forever than live like this,2
i'm literally lonely ig,1
bestie i'm goated yaar,0
burden is making me burnt out,1
better to kill myself than live like this,2
zindagi khatam karne ka mann kar raha hai,2
i am feeling productive today,0
bahut overwhelmed feel ho raha hai vibes,1
i want to end it all smh,2
"tbh i feel like a burden, i should end it all",2
lowkey i am just finished,1
zindagi khatam karne ka mann kar raha hai,2
bahut sad feel ho raha hai ig,1
everything is better literally,0
burden is making me cooked,1
honestly finally secured the bag,0
bhai i'm deadass burnt out,1
"bhai i'm done with life, i just wanna hurt myself",2
zindagi khatam karne ka mann kar raha hai,2
everything is badhiya literally,0
deadass gonna hurt myself,2
everything is chill tho,0
feeling kafi better because i finished the project,0
i am feeling sorted today,0
tbh finally finished the project,0
life is crushing it lol,0
yar i am just fumbled,1
"bhai i'm worthless, i just wanna suicide",2
feeling numb and numb at the same time,1
i feel burnt out literally,1
zindagi khatam karne ka mann kar raha hai,2
"fr i feel like a burden, i should suicide",2
i am feeling crushing it today,0
bruh i am just numb,1
feeling literally mast because i secured the bag,0
everything is productive tho,0
zindagi khatam karne ka mann kar raha hai,2
deadass finally found a new banger song,0
i want to die cooked,2
bestie i'm mast bhai,0
feeling so chill because i met my friends,0
"goodbye everyone, i am going to zahar kha lun",2
bhai i'm deadass overwhelmed,1
feeling really productive because i going to a party,0
feeling lonely and lonely at the same time,1
zindagi khatam karne ka mann kar raha hai,2
listen today was productive,0
i'm literally finished tho,1
"bhai i'm worthless, i just wanna never wake up",2
feeling fumbled and fumbled at the same time,1
feeling cooked and cooked at the same time,1
bestie i'm sorted tho,0
i am feeling crushing it today,0
deadass gonna quit life,2
anxiety is making me overwhelmed,1
ngl i so fumbled today,1
i am feeling lit today,0
listen finally passed my exams,0
"goodbye everyone, i am going to zahar kha lun",2
overthinking is making me lonely,1
i feel tired fr,1
zindagi khatam karne ka mann kar raha hai,2
bahut udas feel ho raha hai bhai,1
why is everything so overwhelmed?,1
i am going to quit life,2
"goodbye everyone, i am going to jaan dena",2
just finished the project and feeling fine,0
"bruh i feel like done with life, i should kill myself",2
feeling kafi goated because i met my friends,0
"fr i feel like finished, i should never wake up",2
i am going to quit life,2
"listen i feel like worthless, i should kill myself",2
bhai i'm deadass overwhelmed,1
i feel depressed lol,1
anxiety is making me lonely,1
"goodbye everyone, i am going to marna",2
deadass gonna jump off,2
bhai i'm deadass cooked,1
feeling very badhiya because i met my friends,0
bhai i'm deadass lonely,1
feeling numb and numb at the same time,1
zindagi khatam karne ka mann kar raha hai,2
life is fine cooked,0
why is everything so sad?,1
better to end it all than live like this,2
"goodbye everyone, i am going to khatam karun",2
just hit a new pr and feeling crushing it,0
everything is crushing it no cap,0
i want to quit life smh,2
basically today was sorted,0
basically i am just burnt out,1
better to khatam karun than live like this,2
deadass gonna jump off,2
bhai i'm deadass tired,1
i feel exhausted bhai,1
i am feeling chill today,0
i'm literally stressed vibes,1
lowkey finally found a new banger song,0
i am feeling mast today,0
everything is badhiya yaar,0
"goodbye everyone, i am going to quit life",2
i am going to quit life,2
zindagi khatam karne ka mann kar raha hai,2
bahut fumbled feel ho raha hai no cap,1
"ab nahi jhela jata, i want to end it all",2
lowkey finally secured the bag,0
better to quit life than live like this,2
i'm literally exhausted fr,1
feeling really better because i hit a new pr,0
life is slaying tho,0
feeling burnt out and burnt out at the same time,1
just met my friends and feeling vibing,0
i am feeling lit today,0
feeling depressed and depressed at the same time,1
bestie i'm better smh,0
i want to hurt myself bestie,2
feeling hella productive because i slept well,0
i am feeling better today,0
life is mast vibes,0
listen i very fumbled today,1
bhai i'm deadass exhausted,1
no cap finally finished the project,0
zindagi khatam karne ka mann kar raha hai,2
just finished the project and feeling productive,0
everything is sorted rn,0
ngl finally passed my exams,0
deadass gonna jaan dena,2
better to marna than live like this,2
just secured the bag and feeling mast,0
basically finally got a job,0
life is chill no cap,0
basically today was slaying,0
better to marna than live like this,2
better to never wake up than live like this,2
feeling super slaying because i going to a party,0
tbh i am just numb,1
"tbh i feel like broken, i should end it all",2
i am going to zahar kha lun,2
zindagi khatam karne ka mann kar raha hai,2
feeling stressed and stressed at the same time,1
i'm literally down bad no cap,1
just got a job and feeling vibing,0
better to jaan dena than live like this,2
bahut depressed feel ho raha hai rn,1
zindagi khatam karne ka mann kar raha hai,2
i'm literally cooked rn,1
academic pressure is making me down bad,1
i am going to marna,2
just passed my exams and feeling fine,0
tension is making me udas,1
i want to jaan dena vibes,2
i'm literally hopeless ig,1
i am feeling mast today,0
i am going to zahar kha lun,2
everything is lit no cap,0
life is badhiya no cap,0
i am going to zahar kha lun,2
tbh today was mast,0
feeling hella lit because i secured the bag,0
bhai today was crushing it,0
no cap i deadass fumbled today,1
bestie i'm productive smh,0
why is everything so overwhelmed?,1
"bhai i'm no way out, i just wanna jaan dena",2
"bruh i feel like done with life, i should never wake up",2
bahut stressed feel ho raha hai rn,1
i am feeling fine today,0
i am going to disappear forever,2
"ab nahi jhela jata, i want to marna",2
bhai i'm deadass overwhelmed,1
"deadass i feel like no way out, i should jump off",2
bahut hopeless feel ho raha hai fr,1
"ab nahi jhela jata, i want to disappear forever",2
no cap today was vibing,0
bestie i'm slaying cooked,0
everything is vibing cooked,0
"bhai i'm no way out, i just wanna khatam karun",2
why is everything so lonely?,1
just met my friends and feeling slaying,0
i feel overwhelmed ig,1
bestie i'm badhiya lol,0
deadass gonna marna,2
ngl i am just depressed,1
i am going to never wake up,2
tbh i super fumbled today,1
better to disappear forever than live like this,2
failure is making me fumbled,1
listen i am just finished,1
feeling hopeless and hopeless at the same time,1
"goodbye everyone, i am going to hurt myself",2
zindagi khatam karne ka mann kar raha hai,2
i'm literally cooked fr,1
"ngl i feel like no way out, i should zahar kha lun",2
bhai i am just lonely,1
bruh finally slept well,0
zindagi khatam karne ka mann kar raha hai,2
i feel fumbled lol,1
bahut finished feel ho raha hai no cap,1
i'm literally finished smh,1
feeling udas and udas at the same time,1
i'm literally numb bhai,1
bhai i'm deadass depressed,1
tbh i so fumbled today,1
feeling kafi vibing because i met my friends,0
i am feeling fine today,0
honestly finally chilling with fam,0
i am feeling vibing today,0
everything is chill literally,0
"goodbye everyone, i am going to suicide",2
i feel hopeless smh,1
just got a job and feeling productive,0
i am feeling lit today,0
deadass gonna zahar kha lun,2
just slept well and feeling better,0
deadass gonna khatam karun,2
feeling literally lit because i passed my exams,0
bruh today was better,0
"goodbye everyone, i am going to die",2
i am feeling crushing it today,0
everything is fine literally,0
feeling overwhelmed and overwhelmed at the same time,1
i feel cooked yaar,1
feeling cooked and cooked at the same time,1
everything is crushing it cooked,0
better to suicide than live like this,2
better to zahar kha lun than live like this,2
feeling deadass badhiya because i found a new banger song,0
zindagi khatam karne ka mann kar raha hai,2
i'm literally cooked fr,1
bhai today was productive,0
i feel hopeless tho,1
everything is badhiya literally,0
ngl i very fumbled today,1
fr finally got a job,0
i'm literally cooked fr,1
i want to jump off literally,2
better to never wake up than live like this,2
feeling kafi lit because i slept well,0
bruh today was lit,0
bestie i'm crushing it cooked,0
everything is vibing bestie,0
why is everything so hopeless?,1
feeling kafi lit because i slept well,0
feeling literally slaying because i slept well,0
just hit a new pr and feeling lit,0
why is everything so cooked?,1
"ab nahi jhela jata, i want to kill myself",2
just hit a new pr and feeling productive,0
bestie i'm chill cooked,0
bahut lonely feel ho raha hai yaar,1
bhai i'm deadass cooked,1
"bhai i'm done with life, i just wanna marna",2
just slept well and feeling slaying,0
fomo is making me hopeless,1
deadass gonna kill myself,2
ngl i totally fumbled today,1
i want to die no cap,2
life is crushing it bhai,0
"goodbye everyone, i am going to quit life",2
better to khatam karun than live like this,2
zindagi khatam karne ka mann kar raha hai,2
i am going to zahar kha lun,2
i am feeling chill today,0
everything is productive yaar,0
feeling totally fine because i secured the bag,0
feeling literally sorted because i found a new banger song,0
"lowkey i feel like hopeless af, i should suicide",2
bahut down bad feel ho raha hai vibes,1
deadass i deadass fumbled today,1
"fr i feel like broken, i should end it all",2
deadass gonna zahar kha lun,2
feeling kafi crushing it because i secured the bag,0
tension is making me hopeless,1
feeling hella lit because i finished the project,0
i am feeling chill today,0
why is everything so depressed?,1
zindagi khatam karne ka mann kar raha hai,2
no cap i very fumbled today,1
just secured the bag and feeling badhiya,0
life is chill lol,0
"ab nahi jhela jata, i want to jump off",2
yar finally got a job,0
why is everything so cooked?,1
life is sorted yaar,0
just slept well and feeling fine,0
bestie i'm fine literally,0
honestly i am just exhausted,1
life is mast literally,0
listen i deadass fumbled today,1
bahut numb feel ho raha hai vibes,1
i am feeling chill today,0
i feel exhausted rn,1
i am going to zahar kha lun,2
i feel tired fr,1
no cap finally met my friends,0
just passed my exams and feeling better,0
better to kill myself than live like this,2
yar i am just stressed,1
bhai i'm deadass stressed,1
"lowkey i feel like failure at everything, i should hurt myself",2
feeling tired and tired at the same time,1
i am going to die,2
bhai i am just stressed,1
academic pressure is making me overwhelmed,1
"goodbye everyone, i am going to jump off",2
no cap i am just hopeless,1
life is mast rn,0
zindagi khatam karne ka mann kar raha hai,2
i am going to die,2
tbh i really fumbled today,1
anxiety is making me exhausted,1
bahut overwhelmed feel ho raha hai bestie,1
i feel overwhelmed no cap,1
bestie i'm badhiya smh,0
zindagi khatam karne ka mann kar raha hai,2
fr i am just lonely,1
life is goated smh,0
"goodbye everyone, i am going to khatam karun",2
i am going to never wake up,2
everything is sorted fr,0
tbh i kafi fumbled today,1
i want to suicide ig,2
bhai i'm deadass cooked,1
i feel fumbled bhai,1
i want to jaan dena literally,2
just going to a party and feeling vibing,0
better to disappear forever than live like this,2
no cap finally chilling with fam,0
life is chill rn,0
bhai i am just numb,1
bhai i'm deadass stressed,1
i'm literally numb bestie,1
why is everything so cooked?,1
better to die than live like this,2
"goodbye everyone, i am going to jump off",2
zindagi khatam karne ka mann kar raha hai,2
i am going to die,2
deadass gonna zahar kha lun,2
just passed my exams and feeling slaying,0
i am going to disappear forever,2
ngl today was chill,0
zindagi khatam karne ka mann kar raha hai,2
deadass gonna marna,2
bhai finally met my friends,0
zindagi khatam karne ka mann kar raha hai,2
feeling literally mast because i secured the bag,0
bestie i'm slaying bhai,0
life is lit yaar,0
fr finally hit a new pr,0
i am going to suicide,2
i'm literally burnt out literally,1
tbh today was chill,0
just slept well and feeling slaying,0
bestie i'm mast tho,0
deadass gonna kill myself,2
i am feeling badhiya today,0
"no cap i feel like failure at everything, i should jump off",2
"fr i feel like hopeless af, i should jump off",2
"ngl i feel like finished, i should jaan dena",2
feeling depressed and depressed at the same time,1
better to suicide than live like this,2
"bhai i feel like done with life, i should zahar kha lun",2
i want to end it all no cap,2
deadass i am just tired,1
zindagi khatam karne ka mann kar raha hai,2
bhai i'm deadass down bad,1
bruh today was badhiya,0
life is fine ig,0
i am feeling vibing today,0
life is mast lol,0
tbh finally slept well,0
zindagi khatam karne ka mann kar raha hai,2
tbh i am just numb,1
i want to hurt myself literally,2
