text,label
yar best college kaunsa hai bro,3
india ki population kitni hai ?,3
bigg boss mein kya hua kya,3
yar tum kahan se ho na,3
oye bigg boss mein kya hua please,3
bestie moon pe kaun gaya tha ?,3
arre bhai momo kha le yaar,3
bhai koi acchi movie batao tell me,3
dude subah jaldi uthna hai bata na,3
bestie web series suggest karo na,3
cricket score kya hai bro,3
oye hey,3
sup bro tell me,3
chess mein kaun jeetega ?,3
bruh hostel ka mess kab band hota hai kya,3
arre hey please,3
instagram reels addictive hai bro,3
suno coding kaise seekhein ?,3
oye aur bata ?,3
ghar pe khana ban raha hai bro,3
dude koi game khelein na,3
bruh chai pi lo,3
arre upsc mushkil hai kya batao,3
train ka time kya hai kya,3
bruh petrol ka rate kya hai bata na,3
bestie gta 6 kab aayegi,3
dude coffee peeni hai yaar,3
tumhari age kya hai kya,3
best anime kaunsa hai bro,3
yar fees kab deni hai,3
dude tumhe kaisa lag raha hai,3
arre good morning kya,3
linkedin pe kya daalein kya,3
arre campus drive kab hai bro,3
suno what's good,3
listen elon musk kaun hai,3
yar arijit singh best hai ?,3
arre kya tum sach bolte ho yaar,3
bruh flight kitne ki hai,3
kya chal raha hai yaar,3
petrol ka rate kya hai na,3
arre bhai project mein kya daalu bata na,3
avengers dekhni hai yaar,3
bestie moon pe kaun gaya tha kya,3
dude web series suggest karo yaar,3
listen koi game khelein na,3
arre tumhe kaisa lag raha hai,3
bruh world cup kab hai please,3
dude ai kya hota hai ?,3
dude pizza ya burger yaar,3
arre tum kya kar sakte ho ?,3
bestie gym jaana hai,3
bruh moon pe kaun gaya tha kya,3
biryani ya pulao tell me,3
suno dinner ka plan kya hai kya,3
aaj date kya hai bata na,3
listen koi accha restaurant batao batao,3
github important hai kya bro,3
suno koi accha restaurant batao kya,3
bestie bigg boss mein kya hua bata na,3
suno olympics kab hoga,3
tumhe bhookh lagti hai kya na,3
bhai avengers dekhni hai kya,3
arre alarm laga le bhai kya,3
kya tum sach bolte ho bro,3
yar bhai project mein kya daalu yaar,3
arre tata ?,3
oye gym jaana hai,3
listen tum hindi samajhte ho kya,3
bruh koi accha restaurant batao kya,3
arre breakfast skip kar diya kya,3
suno elon musk kaun hai,3
yar bol bhai ?,3
suno india ka capital kya hai yaar,3
python ya java na,3
suno dsa se start karein ya web dev,3
yar tumhe kisne banaya kya,3
suno see you later,3
listen hey buddy batao,3
yar chess mein kaun jeetega yaar,3
arre gate ki taiyari kaise karein tell me,3
arre scholarship ka form bhara kya bro,3
btw bye batao,3
suno ok bye bhai yaar,3
moon pe kaun gaya tha na,3
bhai pizza ya burger yaar,3
dude fees kab deni hai,3
dude kya plan hai aaj na,3
listen attendance kitni chahiye,3
weather kaisa hai aaj ?,3
bruh library mein seat milegi kya please,3
oye kya tum insaan ho kya,3
harry potter padhi hai kya ?,3
btw mount everest kitna uncha hai kya,3
oye placement kab hogi bata na,3
listen ok bye bhai tell me,3
arre kya plan hai aaj please,3
btw uber mein kitna lagega,3
gym jaana hai batao,3
long time no see tell me,3
yar bhai kya haal,3
tumhe kisne banaya bata na,3
bhai tumhara favourite youtuber kaun hai bata na,3
fees kab deni hai batao,3
dude haan bhai bol kya,3
suno weekend pe kya karein tell me,3
dude tumhe bhookh lagti hai kya kya,3
arre cgpa kaise calculate karte hai,3
btw cricket score kya hai,3
music taste kya hai tumhara ?,3
suno coding kaise seekhein batao,3
kya tum insaan ho batao,3
moon pe kaun gaya tha ?,3
bhai bhai project mein kya daalu yaar,3
btw notes share karo kya,3
what's good kya,3
btw hi,3
bhai kya haal please,3
oye movie dekhein kya na,3
listen assignment kab submit karna hai kya,3
oye bye yaar,3
bestie hii bhai batao,3
kya tum joke suna sakte ho yaar,3
oye coding kaise seekhein batao,3
arre minecraft khelte ho kya ?,3
suno hey buddy please,3
arijit singh best hai bata na,3
dude hey yaar,3
bhai ipl mein kon khel raha hai na,3
bruh tata na,3
btw placement kab hogi yaar,3
petrol ka rate kya hai kya,3
listen tum sote ho kya,3
bestie weekend pe kya karein,3
oye bhai momo kha le,3
bestie kuch meetha khana hai,3
python ya java bata na,3
oye bitcoin ka price kya hai,3
suno moon pe kaun gaya tha kya,3
suno youtube pe kya dekhu,3
dude aaj kya khayein please,3
time kya hua hai ?,3
listen avengers dekhni hai na,3
dude petrol ka rate kya hai ?,3
listen instagram reels addictive hai,3
bruh fees kab deni hai kya,3
bhai kya main tumse kuch bhi pooch sakta hu na,3
oye chess mein kaun jeetega na,3
btw python kya hai,3
bestie who is the president of india na,3
oye kya main tumse kuch bhi pooch sakta hu,3
yar hostel ka mess kab band hota hai tell me,3
oye chess mein kaun jeetega,3
bhai yo what's up,3
suno tumhara favourite youtuber kaun hai bata na,3
aur bata batao,3
listen weekend pe kya karein,3
bruh meme bhej na bhai tell me,3
squid game season 2 kab aayega yaar,3
bhai library mein seat milegi kya please,3
dude python ya java ?,3
bol bhai bata na,3
bhai stranger things kaisi hai bro,3
suno oye hoye kya,3
arre good night na,3
dude hey buddy please,3
dude pani pi le bhai batao,3
notes share karo kya,3
kaafi din ho gaye tell me,3
bruh ai kya hota hai tell me,3
bhai chai pi lo na,3
dude gate ki taiyari kaise karein ?,3
bhai bhai yaar,3
bhai professor kaun hai na,3
arijit singh best hai please,3
oye marvel ya dc please,3
suno kya kar rahe ho batao,3
tum smart ho kya bro,3
suno kal holiday hai,3
cat exam ke liye kya padhein ?,3
bestie kal holiday hai tell me,3
new song suna kya bata na,3
dude internship kahan se milegi ?,3
bhai suno na,3
chess mein kaun jeetega please,3
bruh lunch mein kya hai,3
listen tum hindi samajhte ho ?,3
arre resume kaise banayein please,3
yar marvel ya dc ?,3
bhai hii bhai,3
bestie ai kya hota hai ?,3
listen dsa se start karein ya web dev na,3
listen upsc mushkil hai kya,3
bruh aaj date kya hai yaar,3
bhai kuch meetha khana hai,3
bruh biryani ya pulao tell me,3
best college kaunsa hai yaar,3
arijit singh best hai bro,3
suno upsc mushkil hai kya na,3
yar bhai project mein kya daalu na,3
yar tumhe kya pasand hai na,3
listen bhai bhai,3
suno long time no see,3
btw movie dekhein kya yaar,3
dude gta 6 kab aayegi ?,3
yar elon musk kaun hai batao,3
which phone should i buy na,3
arre kaise ho na,3
tum hindi samajhte ho na,3
listen good night batao,3
oye see you later yaar,3
listen scholarship ka form bhara kya kya,3
bhai best college kaunsa hai yaar,3
dude what's good,3
oye hoye yaar,3
suno tum sote ho kya batao,3
arre gta 6 kab aayegi kya,3
bruh kal holiday hai tell me,3
listen dsa se start karein ya web dev bata na,3
rock ya hip hop yaar,3
suno good night,3
bruh time kya hua hai,3
arre presentation kab hai bata na,3
arre alarm laga le bhai bro,3
good morning bro,3
listen machine learning seekhni hai bata na,3
arre olympics kab hoga,3
yar professor kaun hai na,3
yar good evening,3
arre lunch mein kya hai please,3
good night ?,3
arre notes share karo na,3
listen dosa ya idli,3
yar maggi banao yar bro,3
suno biryani khani hai ?,3
bhai kaafi din ho gaye kya,3
arre tum mujhse baat kyu kar rahe ho yaar,3
bruh tumhe kisne banaya,3
dude arre bhai yaar,3
suno hi ?,3
bestie haan bhai bol bata na,3
scholarship ka form bhara kya tell me,3
listen good night please,3
bhai alarm laga le bhai please,3
mars pe life hai kya bata na,3
ok bye bhai bro,3
yar aaj date kya hai yaar,3
yar scholarship ka form bhara kya bata na,3
bhai india ka capital kya hai,3
oye resume kaise banayein tell me,3
yar ipl mein kon khel raha hai na,3
suno cat exam ke liye kya padhein,3
btw koi game khelein bata na,3
yar tum kaun ho yaar,3
btw kya tum insaan ho,3
bruh maggi banao yar ?,3
oye yo what's up kya,3
btw aur bata,3
bestie practical ka viva hai please,3
bruh pizza ya burger,3
oye chalo phir milte hai yaar,3
yar biryani ya pulao,3
bestie bhai kya haal yaar,3
listen uber mein kitna lagega ?,3
suno minecraft khelte ho kya bata na,3
arre pani pi le bhai yaar,3
bhai library mein seat milegi kya,3
btw instagram reels addictive hai na,3
bestie resume kaise banayein kya,3
python ya java yaar,3
bruh mount everest kitna uncha hai bro,3
subah jaldi uthna hai please,3
bhai koi game recommend karo,3
coffee peeni hai bata na,3
arre professor kaun hai batao,3
arre netflix pe kya dekhu tell me,3
arre weather kaisa hai aaj bata na,3
koi acchi movie batao ?,3
btw who is the president of india bro,3
assignment kab submit karna hai bata na,3
dude tumhara naam kya hai yaar,3
yar music taste kya hai tumhara,3
suno who is the president of india bro,3
listen tumhe kya pasand hai,3
bhai pubg khelta hai kya ?,3
btw kya tum sach bolte ho tell me,3
attendance kitni chahiye bro,3
btw movie dekhein kya na,3
listen chai pi lo,3
india ki population kitni hai kya,3
oye bye,3
arre koi game khelein na,3
btw minecraft khelte ho kya,3
suno bol bhai,3
dude time kya hua hai tell me,3
bhai koi acchi movie batao,3
suno gold ka price kya hai,3
bhai maggi banao yar bata na,3
bollywood ya hollywood please,3
arre good morning tell me,3
good night bro,3
bruh bhai project mein kya daalu,3
bruh aur bata kya,3
placement kab hogi kya,3
ipl mein kon khel raha hai yaar,3
btw fees kab deni hai,3
see you later batao,3
uber mein kitna lagega please,3
dude india ka capital kya hai,3
bestie kon jeeta match na,3
bhai gym jaana hai yaar,3
suno gold ka price kya hai ?,3
koi accha restaurant batao please,3
arre tumhara naam kya hai batao,3
listen oye hoye,3
bruh bollywood ya hollywood,3
kya tum mujhe jaante ho tell me,3
biryani khani hai please,3
arre instagram reels addictive hai yaar,3
suno presentation kab hai yaar,3
arre koi game khelein,3
yar kya tum mujhe jaante ho ?,3
dude tumhe bhookh lagti hai kya,3
listen tum kaun ho bro,3
bhai github important hai kya,3
bruh which phone should i buy,3
pani pi le bhai yaar,3
listen what's good ?,3
yar india ka capital kya hai,3
bruh bhai project mein kya daalu na,3
yar breakfast skip kar diya batao,3
arre valorant ya csgo,3
kya chal raha hai kya,3
listen python kya hai,3
bestie kya chal raha hai batao,3
suno attendance kitni chahiye,3
yar chalo phir milte hai batao,3
kaafi din ho gaye bro,3
bestie kuch meetha khana hai yaar,3
yar aaj chutti hai kya,3
kya scene hai batao,3
arre arijit singh best hai,3
bruh tumhe bhookh lagti hai kya ?,3
tumhe kya pasand hai please,3
best anime kaunsa hai tell me,3
suno tumhe bhookh lagti hai kya ?,3
suno exam date kya hai batao,3
bruh koi game khelein,3
arre avengers dekhni hai ?,3
oye tum kya kar sakte ho,3
arre mars pe life hai kya,3
arre bhai kya haal batao,3
presentation kab hai bro,3
listen youtube pe kya dekhu please,3
maggi banao yar batao,3
tumhe kaisa lag raha hai kya,3
what's good ?,3
bruh kya plan hai aaj kya,3
bestie linkedin pe kya daalein kya,3
dosa ya idli ?,3
moon pe kaun gaya tha batao,3
btw india ka capital kya hai na,3
arre yo what's up,3
ice cream khayein kya yaar,3
bruh chalo phir milte hai,3
listen chess mein kaun jeetega,3
howdy yaar,3
oye bhai bhai,3
bruh placement kab hogi,3
fees kab deni hai yaar,3
bruh chess mein kaun jeetega kya,3
dude koi game recommend karo,3
dude chess mein kaun jeetega bata na,3
arre uber mein kitna lagega,3
oye python ya java tell me,3
yar hii bhai please,3
btw canteen mein kya milega ?,3
btw tum sote ho kya na,3
python ya java ?,3
best laptop for students kya,3
bhai coding kaise seekhein kya,3
bhai cgpa kaise calculate karte hai,3
weather kaisa hai aaj yaar,3
bhai tumhara naam kya hai,3
resume kaise banayein ?,3
dude gold ka price kya hai kya,3
btw pani pi le bhai tell me,3
suno hey please,3
bruh tumhara favourite color na,3
yar ai kya hota hai bro,3
bhai ok bye bhai tell me,3
python kya hai na,3
arre gym jaana hai,3
world cup kab hai bro,3
bestie india ka capital kya hai,3
oye tum english mein baat karo yaar,3
suno class kitne baje hai,3
bestie aur bata bro,3
suno avengers dekhni hai tell me,3
arre taylor swift ka new album please,3
oye wifi ka password kya hai batao,3
taylor swift ka new album bro,3
oye kya kar rahe ho please,3
machine learning seekhni hai kya,3
btw which phone should i buy,3
listen best college kaunsa hai,3
listen hostel ka mess kab band hota hai bro,3
listen mars pe life hai kya ?,3
btw koi game recommend karo bro,3
kal holiday hai bro,3
oye bhai momo kha le kya,3
web series suggest karo tell me,3
arre best laptop for students ?,3
mount everest kitna uncha hai yaar,3
bestie web series suggest karo please,3
yar rock ya hip hop bro,3
listen lunch mein kya hai batao,3
oye harry potter padhi hai kya,3
yar bye bro,3
suno yo what's up,3
yar tum kahan se ho tell me,3
yar best podcast kaunsa hai yaar,3
btw placement kab hogi kya,3
bhai cat exam ke liye kya padhein bata na,3
bhai resume kaise banayein tell me,3
best podcast kaunsa hai bata na,3
bestie cgpa kaise calculate karte hai,3
listen scholarship ka form bhara kya bata na,3
btw india ki population kitni hai,3
suno professor kaun hai ?,3
listen train ka time kya hai ?,3
bhai instagram reels addictive hai na,3
yar bhai kya haal tell me,3
arre bhai bhai ?,3
machine learning seekhni hai bata na,3
btw netflix pe kya dekhu tell me,3
dude tum kya kar sakte ho ?,3
arre bhai batao,3
bruh bol bhai yaar,3
dude hey please,3
pizza ya burger tell me,3
btw internship kahan se milegi,3
listen good morning,3
yar mount everest kitna uncha hai,3
bestie weather kaisa hai aaj ?,3
btw tum sote ho kya yaar,3
listen uber mein kitna lagega please,3
bhai alarm laga le bhai na,3
bestie cgpa kaise calculate karte hai tell me,3
bestie koi game khelein please,3
listen youtube pe kya dekhu ?,3
btw marvel ya dc bata na,3
yar tum hindi samajhte ho yaar,3
train ka time kya hai yaar,3
suno linkedin pe kya daalein,3
bhai new song suna kya please,3
yar kuch meetha khana hai,3
listen elon musk kaun hai kya,3
dude mount everest kitna uncha hai yaar,3
yar aaj kya khayein yaar,3
arre koi game recommend karo,3
arre placement kab hogi,3
btw tum mujhse baat kyu kar rahe ho bro,3
yar ghar pe khana ban raha hai,3
dude kya kar rahe ho,3
dude hello ji ?,3
dude chalo phir milte hai bata na,3
bestie squid game season 2 kab aayega,3
btw mount everest kitna uncha hai yaar,3
dude notes share karo,3
bruh resume kaise banayein bata na,3
bhai oye hoye tell me,3
arre lunch mein kya hai,3
suno tumhara favourite color,3
dude aur bata,3
dude tumhara favourite youtuber kaun hai,3
suno kaafi din ho gaye kya,3
bruh best college kaunsa hai kya,3
arre kya tum insaan ho bata na,3
marvel ya dc tell me,3
bestie howdy,3
bestie campus drive kab hai batao,3
listen kon jeeta match tell me,3
bhai movie dekhein kya,3
yar aaj date kya hai,3
minecraft khelte ho kya please,3
bruh linkedin pe kya daalein bata na,3
bruh who is the president of india batao,3
kal holiday hai please,3
oye minecraft khelte ho kya kya,3
bhai tumhe kya pasand hai,3
dude hello ji bro,3
btw tum kahan se ho tell me,3
bruh bhai momo kha le,3
dude pizza ya burger please,3
btw avengers dekhni hai bata na,3
suno good night na,3
oye elon musk kaun hai ?,3
tumhe kisne banaya kya,3
btw hi yaar,3
bestie hello ji batao,3
bestie kya chal raha hai ?,3
listen dinner ka plan kya hai,3
suno netflix pe kya dekhu yaar,3
btw hey buddy ?,3
yar koi game recommend karo,3
aur bata please,3
yar tum hindi samajhte ho batao,3
hi kya,3
bruh instagram reels addictive hai,3
arre time kya hua hai yaar,3
suno movie dekhein kya kya,3
btw kya tum mujhe jaante ho,3
yar yo what's up,3
elon musk kaun hai bro,3
yar pizza ya burger batao,3
arre wifi ka password kya hai,3
listen kaafi din ho gaye,3
koi accha restaurant batao tell me,3
btw kya kar rahe ho ?,3
bhai machine learning seekhni hai ?,3
btw rock ya hip hop,3
btw coding kaise seekhein please,3
ghar pe khana ban raha hai tell me,3
suno netflix pe kya dekhu,3
arre aur bata,3
oye namaste ?,3
listen arijit singh best hai bro,3
bruh fees kab deni hai,3
time kya hua hai kya,3
dude time kya hua hai bro,3
yar best anime kaunsa hai tell me,3
alarm laga le bhai tell me,3
rock ya hip hop please,3
suno kuch meetha khana hai kya,3
arre long time no see please,3
aaj date kya hai please,3
oye howdy kya,3
pani pi le bhai ?,3
bhai bhai project mein kya daalu,3
bestie tumhara favourite youtuber kaun hai yaar,3
oye upsc mushkil hai kya tell me,3
bruh koi accha restaurant batao bro,3
machine learning seekhni hai tell me,3
yar oye hoye bata na,3
arre bhai bhai,3
yar biryani ya pulao kya,3
kya tum joke suna sakte ho kya,3
ipl mein kon khel raha hai bro,3
btw good evening,3
bhai aur bata yaar,3
bhai kya tum sach bolte ho bro,3
yar avengers dekhni hai kya,3
bruh machine learning seekhni hai batao,3
upsc mushkil hai kya bro,3
hey buddy na,3
bruh weather kaisa hai aaj,3
yar instagram reels addictive hai na,3
bruh ok bye bhai,3
dude attendance kitni chahiye ?,3
hey tell me,3
arre presentation kab hai kya,3
tumhara favourite youtuber kaun hai tell me,3
bestie time kya hua hai please,3
cgpa kaise calculate karte hai please,3
bestie good evening ?,3
listen moon pe kaun gaya tha tell me,3
valorant ya csgo na,3
long time no see yaar,3
listen minecraft khelte ho kya yaar,3
kidhar tha bhai tell me,3
bestie lunch mein kya hai,3
yar namaste bro,3
bhai tiktok ban ho gaya bata na,3
listen tum smart ho kya,3
bruh marvel ya dc,3
listen hey buddy,3
yar ai kya hota hai,3
dude taylor swift ka new album,3
bestie marvel ya dc ?,3
tum robot ho kya batao,3
bruh yo what's up tell me,3
suno library mein seat milegi kya ?,3
canteen mein kya milega yaar,3
listen tum smart ho kya yaar,3
oye petrol ka rate kya hai kya,3
scholarship ka form bhara kya bro,3
oye arre bhai,3
btw tum robot ho kya batao,3
bhai koi accha restaurant batao,3
bhai hey buddy,3
dosa ya idli bata na,3
bhai kya kar rahe ho na,3
har din same boring zindagi,1
haan thoda better feel ho raha hai,1
nothing excites me anymore,1
i feel like a burden on everyone,1
nobody cares about me,1
what should i do,1
music suna de koi achha sa,1
mujhe depression hai,1
doctor ko dikhau kya,1
puri duniya mere khilaf hai,1
aur kitna bardasht karu,1
koi joke suna de,1
aur ek,1
bas theek hai bye,1
papa bohot naraz hain,1
i think i have depression,1
i cant enjoy anything,1
sometimes i just stare at the wall,1
bhai sun na,1
kuch bhi thik nahi hai life mein,1
dost bhi nahi hain,1
koi baat karne wala nahi,1
haan music sunna hai,1
feeling terrible today,1
motivation nahi hai kuch karne ki,1
uthne ka mann nahi hota subah,1
pura din bed pe padha rehta hu,1
khana bhi nahi khata properly,1
nothing new nothing exciting,1
mann nahi karta kuch bhi karne ka,1
kya galat hai mere saath,1
movie suggest kar,1
college mein kuch hua,1
koi tips de motivation ki,1
kisi ko bata nahi sakta,1
sab kehte hain strong ban,1
par main strong nahi hu,1
bohot heavy lagta hai sab kuch,1
help karo please,1
joke suna de thoda,1
exam kal hai aur kuch nahi padha,1
panic ho raha hai,1
deep breath lena chahiye kya,1
my heart is beating so fast,1
i feel like something bad will happen,1
please help me calm down,1
okay trying deep breathing,1
feeling a bit better,1
pet mein gadbad ho rahi hai,1
presentation deni hai class mein,1
stage fright hai bohot,1
koi tips de na,1
deep breath le raha hu,1
kya hoga graduation ke baad,1
ghar waale pooch rahe hain,1
pressure bohot hai,1
kal kya hoga pata nahi,1
koi music suna do,1
class mein baat nahi kar pata,1
kaise theek hoga yeh,1
haan try karna chahta hu,1
rest ka time nahi milta,1
sar mein dard rehta hai,1
tips de na,1
haan try karta hu,1
bohot irritable ho gaya hu,1
chhoti chhoti baaton pe gussa,1
patience khatam ho gayi,1
sab se ladai ho jaati hai,1
lagta hai main anger issues wala hu,1
koi help karo,1
okay try karta hu,1
paper dekhte hi blank ho jata hu,1
sab kuch bhool jata hu,1
haath kaanpne lagte hain,1
agar compartment aa gayi toh,1
mummy papa kya kahenge,1
maa se baat karna chahta hu,1
i think people dont like me,1
trust karna band kar diya maine,1
par dard toh hota hai,1
college mein new hu,1
kisi se baat nahi hoti,1
sab groups already ban chuke hain,1
bohot difficult hai adjust karna,1
ghar mein baat nahi hoti,1
koi sunne wala nahi hai,1
mere kisi ki story mein tag nahi hota,1
group photos mein main nahi hota,1
kya galat hai mere mein,1
pagal toh nahi ho raha,1
kaise change karu yeh,1
sab apne groups mein hain,1
professor bhi puchte hain,1
bohot embarrassing hai,1
no one wants to work with me,1
3 baje tak phone chalata hu,1
koi baat karne wala nahi hota raat ko,1
yeh normal hai kya,1
music suna de,1
koi apna nahi lagta,1
kya main itna bura hu,1
marks bohot kam aaye,1
sabse zyada dard yeh hai ki mehnat ki thi,1
tips de study ke,1
sab dost select ho gaye,1
main reh gaya,1
resume mein kya daalu,1
ghar waale kya kahenge,1
papa ne fees di thi,1
usne toh itna mehnat kiya mere liye,1
syllabus khatam nahi ho raha,1
exam next week hai,1
aadha bhi nahi padha,1
kaise karunga complete,1
neend bhi nahi aa rahi,1
tips de focus ke liye,1
2 saal se padh raha hu,1
result nahi aa raha,1
dost sab settle ho gaye,1
main abhi bhi padh raha hu,1
kab tak padhun,1
haar maan lu kya,1
motivation de do,1
subah 6 se raat 10 baje tak,1
khud ke liye time nahi milta,1
kya yeh worth it hai,1
professor ne daanta,1
sab ke saamne insult kiya,1
bohot sharminda hu,1
class mein jaane ka mann nahi karta ab,1
professor bohot fast padhate hain,1
notes bhi nahi hain,1
dost se maangta hu toh bhi incomplete,1
library mein jagah nahi milti,1
kaise padhu bata,1
mummy papa ke expectations bohot high hain,1
engineer banna hai unhe par mujhe nahi,1
mera interest arts mein hai,1
par woh sunne ko tayaar nahi,1
force kar rahe hain,1
main khush nahi hu yahan,1
debarred ho jaunga shayad,1
class mein jaane ka mann nahi karta,1
par ghar waale,1
3 saal ki relationship thi,1
usse bohot pyar karta tha,1
ab kya fayda,1
phone check karta tha,1
ab break up kar liya par trauma hai,1
sabko bas matlabi hai,1
kya main kabhi khush ho paunga,1
koi reason nahi bataya,1
messages bhi nahi padhe,1
kya galti thi meri,1
long distance relationship mein problems hain,1
woh busy rehti hai,1
lagta hai interest kho diya usne,1
kya main clingy hu,1
space dena chahiye kya,1
best friend ne backstab kiya,1
mere secrets sabko bata diye,1
ab poora group uski side pe hai,1
bohot hurt hu,1
valentine day aa raha hai,1
ek baar bhi kisi ne propose nahi kiya,1
self esteem bohot low hai,1
kya koi mujhse pyar karega kabhi,1
main kamre mein chala jata hu,1
mujhe ek baat batani hai,2
mummy ko batau toh vishwas nahi karegi,2
raat ko bhi aate hain room mein,2
complaint karu toh aur marenge,2
help chahiye,2
chhoti chhoti baaton pe maar padti hai,2
mummy bhi nahi rok paati,2
kya yeh normal hai,2
nahi nahi yeh galat hai,2
koi fake account se messages bhejta hai,2
gandi gandi photos bhejta hai,2
padosi ne kiya,2
main bohot chhota tha tab,2
aaj tak kisiko bataya nahi,2
kya meri galti hai,2
nahi nahi bilkul nahi,2
thanks for saying that,2
class mein hasate hain,2
naam se nahi nickname se bulate hain,2
canteen mein khaana chhin lete hain,2
teacher ko bataya toh kuch nahi hua,2
college ke bahar ladke comment karte hain,2
main rok nahi pata,2
police bulau kya,2
class ke baad roka tha,2
bohot uncomfortable tha,2
principal ko batau toh teacher powerful hai,2
classmates trolls karte hain,2
mere photos edit karke group mein daale hain,2
school jaane ka mann nahi karta,2
parents ko batau kya,2
mujhe help chahiye,2
haan call karta hu,2
okay helpline pe call karta hu,2
call karta hu abhi,2
nahi nahi seriously puch raha hu,2
haan abhi call karta hu,2
i cant take it anymore,2
dont try to stop me,2
okay fine ill call,2
bhai,2
bohot neend aa rahi hai,2
sab blur dikh raha hai,2
please help,2
i know its wrong,2
par ruk nahi pata,2
call karta hu,2
ghar pe ladai ho rahi hai,2
sab ek saath aa gaya,2
okay call karta hu,2
yeh meri aakhri baat hai,2
okay sun raha hu,2
thik hai call karta hu,2
2 hafto se properly soya nahi,1
par habit nahi banani chahiye,1
natural tarike se kaise sou,1
bohot scary hai,1
raat ko 4 baje sota hu,1
subah 12 baje uthta hu,1
classes miss ho rahi hain,1
kaise fix karu,1
12-14 ghante so jata hu,1
energy nahi hai kuch karne ki,1
kya depression ki wajah se hai,1
kal kya hoga sochta rehta hu,1
kaise stop karu,1
puri raat reels dekhta rehta hu,1
subah pachtata hu,1
addiction hai yeh,1
phone nahi rakh pata ratko,1
roommate ne bataya,1
sleepwalking bhi ki hai ek baar,1
kya kuch serious toh nahi,1
okay appointment leta hu,1
exam ke time neend hi nahi aati,1
sar mein dard hai,1
kaise sou jaldi tips de,1
okay 4-7-8 try karta hu,1
2-3 baar toh zaroor,1
washroom bhi nahi jaana hota,1
bas uth jata hu beech neend mein,1
phir sone mein time lagta hai,1
frustrating hai bohot,1
main kamre mein chhup jata hu,1
nahi nahi bhaagunga nahi,1
dawa nahi dila rahi,1
papa ko lagta hai pagal hu,1
woh topper hai main average,1
padosi ke bete se bhi compare,1
tujhse kuch nahi hoga kehte hain,1
self confidence zero hai mera,1
kaise handle karu,1
ghar mein paise ki bohot dikkat hai,1
papa ki dukaan band ho gayi,1
fees ke paise nahi hain,1
scholarship ke liye apply kiya par mili nahi,1
peeke ghar aate hain,1
mummy ko gaaliyan dete hain,1
kabhi kabhi maarte bhi hain,1
parents ne forced marriage kar rahe hain,1
par unhe jaldi shaadi karwani hai,1
meri marzi ki koi value nahi,1
bohot pressure hai,1
dadi ka demise ho gaya,1
bohot close the hum,1
ghar mein sab toot gaye hain,1
unke bina sab suna lagta hai,1
kaise deal karun,1
operation hona hai,1
kya hoga pata nahi,1
main strong ban ke dikha raha hu,1
par andar se toot raha hu,1
court mein jaana padta hai,1
dono taraf se pressure hai,1
mummy ne hug kiya,0
papa ne bike dilwane ka bola,0
google mein lagi hai,0
sapna poora ho gaya,0
mummy ke liye gift liya,0
papa ke liye bhi,0
self made feel ho raha hai,0
life is good,0
achha lagta hai jab mehnat ka result milta hai,0
ghar ja raha hu chutti mein,0
bohot excitement hai,0
sab se milne ka mann hai,0
ghar jaisa kuch nahi hota,0
naya hobby start kiya hai painting,0
talent hai mujhme,0
life mein kuch achha ho raha hai finally,0
energy high hai,0
body mein confidence aa raha hai,0
sab kuch theek chal raha hai,0
padhai bhi achhi ja rahi hai,0
friends bhi achhe hain,0
family bhi support karti hai,0
grateful feel ho raha hai,0
internship mein achha review aaya,0
manager ne praise kiya,0
team mein sabse achha kaam kiya,0
career mein positive direction,0
zindagi mein koi ras nahi raha,1
i feel like crying all the time,1
kuch karne ka man nahi karta,1
i feel so alone in this world,1
zindagi mein aage nahi badh pa raha,1
my heart feels so heavy,1
kuch bhi thik nahi hai,1
it hurts so much inside,1
i cried myself to sleep,1
mujhe khushi ki definition bhool gayi,1
i forgot what happiness feels like,1
koi baat karne wala nahi hai,1
i have no one to talk to,1
har jagah fail ho raha hu,1
i fail at everything,1
sab log khush hain bas main nahi,1
i feel like im going crazy,1
life feels so heavy,1
sab kuch khatam sa lagta hai,1
jeene ki koi wajah nahi hai,2
ab bardasht nahi hota,2
main apne aap ko hurt karna chahta hu,2
death would be a relief,2
sab kuch chhodna chahta hu,2
give up kar diya maine,2
jeene ka koi matlab nahi,2
jeena worth it nahi hai,2
sab kuch bekar hai jeena bekar hai,2
everything is futile,2
ab bas bohot ho gaya,2
enough is enough,2
life is a punishment,2
my heart is racing,1
dar lag raha hai kuch hone ka,1
my mind wont stop racing,1
pet mein gadbad ho rahi hai stress se,1
stress is affecting my stomach,1
what if i fail,1
i dont know what tomorrow will bring,1
multitask nahi ho pa raha,1
i cant multitask,1
rest karne ka time nahi milta,1
i have become very irritable,1
chhoti chhoti baaton pe gussa aa jata hai,1
i get angry over small things,1
kuch bhi karne se pehle darr lagta hai,1
i have lost confidence in myself,1
i cant focus on studies,1
everyone compares me with topper,1
college jaane ka mann nahi karta,1
i dont feel like going to college,1
future looks dark due to studies,1
i want to quit studies,1
i have to live alone,1
i am invisible to everyone,1
no partner for project,1
i eat lunch alone every day,1
maa se baat karna chahta hu par nahi kar pata,1
i want to talk to mom but cant,1
i dont have good relation with dad,1
i never get good company,1
i talk to myself when alone,1
i end up talking to walls,1
i feel like an outsider,1
trust karne se darr lagta hai,1
koi hug bhi nahi karta,1
